C:\Users\RaDeCC\Desktop\FRidge\5-saps09-4100b-190814-capn.txt
Start Time 8/14/2019  16:35:50
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0770.77  000.088  0000001  000.752  0000010  005.611  0000091
0780.77  000.087  0000000  000.756  0000010  005.641  0000079
0790.80  000.087  0000001  000.761  0000012  005.690  0000096
0800.80  000.086  0000000  000.765  0000011  005.712  0000074
0810.80  000.085  0000000  000.777  0000017  005.762  0000098
0820.83  000.084  0000000  000.777  0000008  005.805  0000093
0830.83  000.084  0000001  000.785  0000014  005.860  0000104
0840.83  000.083  0000000  000.793  0000015  005.919  0000108
0850.85  000.082  0000000  000.794  0000009  005.973  0000105
0860.87  000.082  0000001  000.802  0000014  006.026  0000106
0870.87  000.083  0000001  000.804  0000010  006.055  0000085
0880.87  000.084  0000002  000.809  0000013  006.112  0000111
0890.90  000.083  0000000  000.819  0000017  006.177  0000119
0900.90  000.082  0000000  000.834  0000021  006.240  0000119
0910.90  000.082  0000001  000.840  0000014  006.293  0000110
0920.92  000.081  0000000  000.850  0000018  006.333  0000100
0930.93  000.081  0000000  000.864  0000021  006.391  0000118
0940.93  000.081  0000001  000.869  0000014  006.471  0000139
0950.95  000.080  0000000  000.877  0000016  006.503  0000095
0960.97  000.079  0000000  000.891  0000022  006.590  0000149
0970.97  000.078  0000000  000.903  0000021  006.657  0000131
0980.97  000.077  0000000  000.908  0000014  006.711  0000119
0991.00  000.079  0000002  000.915  0000016  006.763  0000119
1001.00  000.078  0000000  000.922  0000016  006.816  0000121
1011.00  000.080  0000003  000.927  0000014  006.886  0000139
1021.02  000.080  0000001  000.929  0000012  006.923  0000107
1031.03  000.081  0000001  000.942  0000022  006.989  0000137
1041.03  000.082  0000002  000.944  0000012  007.038  0000121
1051.05  000.082  0000001  000.955  0000021  007.087  0000122
1061.07  000.081  0000000  000.963  0000018  007.147  0000134
1071.07  000.080  0000000  000.975  0000022  007.212  0000142
1081.08  000.080  0000000  000.978  0000013  007.256  0000119
1091.10  000.079  0000000  000.984  0000017  007.294  0000115
1101.10  000.078  0000000  000.988  0000014  007.346  0000130
1111.10  000.078  0000001  000.993  0000015  007.378  0000109
1121.12  000.078  0000000  001.000  0000018  007.433  0000135
1131.13  000.079  0000002  001.001  0000011  007.478  0000126
1141.13  000.078  0000000  001.012  0000023  007.529  0000133
1151.15  000.077  0000000  001.019  0000018  007.584  0000138
1161.17  000.078  0000001  001.021  0000012  007.625  0000124
1171.17  000.078  0000001  001.029  0000020  007.674  0000134
1181.18  000.079  0000002  001.037  0000020  007.725  0000137
1191.20  000.079  0000001  001.044  0000019  007.775  0000136
1201.20  000.078  0000000  001.054  0000022  007.822  0000135
1211.22  000.078  0000001  001.066  0000025  007.875  0000142
1221.22  000.078  0000000  001.073  0000019  007.918  0000132
1231.23  000.077  0000000  001.083  0000023  007.974  0000148
Group 3 Stopped 8/15/2019  13:08:22
 
Count Summary
C:\RaDeCC\Data\RaDeCC.sum
Runtime  CPM219   Cnt219  CPM220   Cnt220  CPMTot   CntTot
1232.53  000.077  000095  001.082  001333  007.980  009836
System Number 3
(219:Delay= 0.01 Window= 5.6)(220:Delay= 5.61 Window= 600)
Eff Last Updated  15Jan13  219= Uset  220= Uset  Tot= Uset

