C:\Users\RaDeCC\Desktop\FRidge\5-saps09-4100b-190813-capn.txt
Start Time 8/13/2019  17:58:02
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0590.58  000.073  0000000  000.677  0000020  005.002  0000084
0600.60  000.077  0000003  000.694  0000017  005.063  0000087
0610.60  000.079  0000002  000.693  0000006  005.087  0000065
0620.62  000.077  0000000  000.696  0000009  005.127  0000076
0630.63  000.081  0000003  000.707  0000014  005.200  0000097
0640.63  000.080  0000000  000.724  0000018  005.282  0000105
0650.65  000.078  0000000  000.722  0000006  005.315  0000074
0660.65  000.079  0000001  000.733  0000014  005.375  0000093
0670.67  000.079  0000001  000.732  0000007  005.417  0000082
0680.67  000.079  0000001  000.736  0000010  005.458  0000082
0690.68  000.080  0000001  000.731  0000004  005.483  0000072
0700.70  000.080  0000001  000.732  0000008  005.506  0000071
0710.70  000.082  0000002  000.734  0000009  005.556  0000091
0720.72  000.082  0000001  000.746  0000016  005.625  0000105
0730.73  000.082  0000001  000.750  0000010  005.690  0000104
0740.73  000.081  0000000  000.751  0000008  005.732  0000088
0750.75  000.080  0000000  000.751  0000008  005.764  0000081
0760.75  000.079  0000000  000.757  0000012  005.821  0000101
0770.77  000.078  0000000  000.773  0000020  005.888  0000110
0780.77  000.078  0000001  000.780  0000013  005.933  0000094
0790.78  000.077  0000000  000.802  0000025  006.009  0000120
0800.80  000.080  0000003  000.809  0000014  006.073  0000111
0810.80  000.079  0000000  000.812  0000010  006.130  0000107
0820.82  000.078  0000000  000.816  0000012  006.187  0000108
0830.83  000.077  0000000  000.824  0000015  006.252  0000116
0840.83  000.077  0000001  000.833  0000015  006.300  0000103
0850.85  000.079  0000002  000.844  0000018  006.352  0000108
0860.85  000.079  0000001  000.857  0000020  006.439  0000138
0870.87  000.078  0000000  000.858  0000009  006.504  0000121
0880.88  000.078  0000001  000.865  0000015  006.547  0000103
0890.88  000.077  0000000  000.874  0000017  006.610  0000122
0900.90  000.079  0000002  000.889  0000022  006.678  0000127
0910.90  000.081  0000003  000.891  0000011  006.743  0000126
0920.92  000.081  0000001  000.898  0000015  006.799  0000119
0930.92  000.081  0000000  000.903  0000014  006.835  0000102
0940.93  000.080  0000000  000.910  0000015  006.879  0000110
0950.95  000.080  0000001  000.922  0000021  006.949  0000135
0960.95  000.079  0000000  000.936  0000022  007.000  0000119
0970.97  000.079  0000001  000.948  0000021  007.066  0000134
0980.98  000.080  0000001  000.950  0000012  007.111  0000115
0990.98  000.079  0000000  000.962  0000021  007.174  0000133
1001.00  000.078  0000000  000.973  0000021  007.245  0000143
1011.02  000.078  0000001  000.978  0000015  007.305  0000133
1021.02  000.079  0000002  000.980  0000012  007.349  0000118
1031.02  000.081  0000002  000.995  0000025  007.417  0000144
1041.03  000.080  0000000  001.007  0000022  007.476  0000136
1051.05  000.079  0000000  001.012  0000016  007.498  0000098
1061.05  000.079  0000001  001.021  0000019  007.557  0000137
1071.07  000.079  0000001  001.024  0000014  007.593  0000115
1081.08  000.079  0000000  001.037  0000024  007.662  0000150
1091.08  000.078  0000000  001.047  0000021  007.721  0000141
1101.10  000.078  0000001  001.056  0000021  007.770  0000131
1111.12  000.077  0000000  001.069  0000025  007.824  0000138
1121.12  000.078  0000002  001.075  0000017  007.875  0000136
1131.12  000.078  0000000  001.075  0000011  007.918  0000127
Group 4 Stopped 8/14/2019  12:54:47
 
Count Summary
C:\RaDeCC\Data\RaDeCC.sum
Runtime  CPM219   Cnt219  CPM220   Cnt220  CPMTot   CntTot
1136.75  000.077  000088  001.079  001227  007.962  009051
System Number 4
(219:Delay= 0.01 Window= 5.6)(220:Delay= 5.61 Window= 600)
Eff Last Updated  15Jan13  219= Uset  220= Uset  Tot= Uset

